tenid,region,longitude,latitude
M  0400022 ,Kimberley,123.07713009729342,-17.71476167502707
M  0400220 ,Kimberley,123.56668969342746,-17.656801783573293
M  0400235 ,Kimberley,123.61702453844815,-16.097292171707664
M  0400244 ,Kimberley,122.21432093400793,-19.166670910945143
M  0400249 ,Kimberley,122.3175799360681,-19.216184493100958
M  0400271 ,Kimberley,125.73164014499898,-18.16012974709613
M  0400281 ,Kimberley,125.58736300089257,-18.18798792285788
M  0400283 ,Kimberley,125.73011521137235,-18.145606852105974
M  0400308 ,Kimberley,123.95849187757372,-17.2869194650435
M  0400310 ,Kimberley,123.95736033808903,-17.387080168414155
M  0400311 ,Kimberley,123.06410815161026,-17.505356170790826
M  0400312 ,Kimberley,123.56804596342401,-17.690047605752966
M  0400313 ,Kimberley,123.06713903978628,-17.514946967765347
M  0400322 ,Kimberley,123.02089645663256,-17.819359173351106
M  0400328 ,Kimberley,122.86821218835837,-17.763591810035887
M  0400329 ,Kimberley,122.86068650421815,-17.76868263474943
M  0400333 ,Kimberley,122.84366891256302,-17.775026147678606
M  0400340 ,Kimberley,123.58121401486962,-17.701739414422725
M  0400342 ,Kimberley,123.64388743545027,-17.72402047201416
M  0400343 ,Kimberley,123.96006053406713,-17.39562634299505
M  0400357 ,Kimberley,123.03107537982035,-17.477734724191613
M  0400038 ,Kimberley,124.75553794170638,-17.391113820181445
M  0400388 ,Kimberley,123.79151349903438,-17.3687211655073
M  0400396 ,Kimberley,123.96472879003375,-17.388322854094337
M  0400406 ,Kimberley,122.84590594116894,-17.776036570426157
M  0400407 ,Kimberley,122.37222360350479,-17.856721895947935
M  0400416 ,Kimberley,123.75212727114152,-16.127618491965368
M  0400417 ,Kimberley,123.7439042741488,-16.1366582061282
M  0400439 ,Kimberley,122.23391742093308,-17.895857958888435
M  0400444 ,Kimberley,123.78533148763243,-17.367819849681805
M  0400445 ,Kimberley,124.85025744672564,-17.40246351130076
M  0400447 ,Kimberley,124.36297777046387,-17.34184715143959
M  0400448 ,Kimberley,123.60643366555902,-16.096992397500838
M  0400449 ,Kimberley,123.97120095801155,-17.38967629675305
M  0400450 ,Kimberley,125.79187504729293,-18.40268845893196
M  0400451 ,Kimberley,122.2720491838618,-17.883978869005777
M  0400452 ,Kimberley,123.54292074015751,-16.07427928756607
M  0400453 ,Kimberley,124.59901952319834,-18.11383642988527
M  0400454 ,Kimberley,123.03101074361336,-17.472681432626086
M  0400459 ,Kimberley,122.96323896614551,-17.43724850236088
M  0400461 ,Kimberley,122.26833786590723,-17.885590739463037
M  0400468 ,Kimberley,122.23721233164312,-17.89598149318855
M  0400469 ,Kimberley,124.90662853330255,-17.226859155947388
M  0400472 ,Kimberley,123.42430090489808,-17.672887392908763
M  0400473 ,Kimberley,124.89151008281631,-17.714963948386327
M  0400474 ,Kimberley,122.62583116438171,-18.01346758180655
M  0400475 ,Kimberley,124.82116729659528,-17.566584247171456
M  0400476 ,Kimberley,124.92671465943783,-17.674643461962354
M  0400477 ,Kimberley,124.85599314155155,-17.560587498731582
M  0400478 ,Kimberley,124.87551441897583,-17.641445887095443
M  0400479 ,Kimberley,124.62714106067112,-17.018254503671752
M  0400481 ,Kimberley,125.52203450977984,-18.170577439272982
M  0800133 ,Pilbara,115.79380523766031,-23.527717352316998
M  0400482 ,Kimberley,123.59982110365132,-18.181311421281613
M  0400059 ,Kimberley,125.28181043439835,-17.91186781880603
M  0400069 ,Kimberley,123.07678541773878,-17.719302412141424
M  0400070 ,Kimberley,123.73123578348833,-17.880934754726542
M  0400075 ,Kimberley,123.07967195071616,-17.69686961065834
M  0400099 ,Kimberley,123.63176483129809,-17.70689961783554
M  0800105 ,Pilbara,116.57890860160686,-23.226147379001247
M  0800114 ,Pilbara,115.72927976061416,-22.91622514133503
M  0800117 ,Gascoyne,114.05695759503219,-22.253724378697118
M  0800118 ,Pilbara,116.16472319857984,-20.97248118798608
M  0800119 ,Pilbara,116.16148318024932,-20.98568342395429
M  0800120 ,Pilbara,116.15719360841217,-21.00329693270299
M  0800121 ,Pilbara,116.15290616064671,-21.020928050186413
M  0800122 ,Pilbara,116.14856760618743,-21.038528808218828
M  0800123 ,Pilbara,116.14422850750931,-21.056119841546433
M  0800124 ,Pilbara,116.13989052522707,-21.073704493150377
M  0800125 ,Pilbara,116.13555835848851,-21.091299296125197
M  0800135 ,Gascoyne,114.53141463931792,-23.13669317860298
M  0800139 ,Pilbara,115.54663334896617,-22.31435540513179
M  0800145 ,Gascoyne,114.07550112962866,-22.00024278323308
M  0800149 ,Pilbara,115.72723856359907,-22.70705574194361
M  0800175 ,Pilbara,115.7961641635214,-23.526783138979685
M  0800191 ,Pilbara,116.10466715280785,-22.82506936855305
M  0800192 ,Pilbara,116.12187102247876,-22.826733664938992
M  0800193 ,Pilbara,116.11332492027773,-22.837412265116857
M  0800196 ,Pilbara,116.23441926181864,-22.57719032886515
M  0800197 ,Pilbara,116.95508759925507,-23.069293106030734
M  0800215 ,Gascoyne,114.01500819134787,-22.235689624702488
M  0800216 ,Gascoyne,114.0373152220755,-22.251940381625374
M  0800222 ,Pilbara,116.29234874188845,-22.615293015836155
M  0800224 ,Gascoyne,114.09389829840245,-22.001824638779816
M  0800264 ,Pilbara,116.18277839199486,-21.04121498941922
M  0800265 ,Pilbara,116.20528111191682,-21.037488139273304
M  0800266 ,Pilbara,116.19398739527855,-21.050616270256818
M  0800272 ,Pilbara,115.41981286247635,-22.20608430747845
M  0800273 ,Pilbara,115.40854241605633,-22.195146543580037
M  0800280 ,Gascoyne,114.03744670803154,-22.17926077601152
M  0800311 ,Pilbara,115.0870977629945,-21.68737069344467
M  0800332 ,Gascoyne,114.02633638258831,-22.19037233668353
M  0800448 ,Pilbara,115.3561551160623,-22.704199723407665
M  0800449 ,Pilbara,115.0337530799879,-21.97856557405149
M  0800045 ,Gascoyne,114.05310640977531,-22.25374830371478
M  0800458 ,Pilbara,115.02555991422723,-21.95739987213072
M  0800046 ,Gascoyne,114.1171117025866,-21.975940613699066
M  0800461 ,Pilbara,115.01238234263151,-21.88735041762241
M  0800468 ,Pilbara,116.06501790396048,-22.480037508008156
M  0800469 ,Pilbara,115.7667208591965,-22.447478138289096
M  0800470 ,Gascoyne,114.1217723288629,-21.86937991435217
M  0800471 ,Pilbara,115.08385787367466,-21.77230573239658
M  0900133 ,Gascoyne,116.46357377184059,-24.212057208688883
M  0800475 ,Pilbara,115.51445909058471,-22.133166775360877
M  0800477 ,Pilbara,115.72547508039705,-22.69934045786966
M  0800480 ,Pilbara,116.22923488390589,-22.073391806885095
M  0800481 ,Pilbara,116.27943635494351,-22.417471536781434
M  0800482 ,Pilbara,116.199388212308,-22.208977650710604
M  0800483 ,Pilbara,116.11398639285277,-21.92941048291226
P  7704180 ,Goldfields-Esperance,119.50080970190957,-29.733396175206423
M  0800484 ,Pilbara,116.2190680948017,-22.13243521240116
M  0800485 ,Pilbara,116.16113822485629,-22.234990103958246
M  0800487 ,Pilbara,114.93342762453699,-21.730647889804693
M  0800488 ,Pilbara,115.0982646910499,-21.78067691235978
M  0800494 ,Gascoyne,114.1121572494494,-21.982781745826827
M  0800495 ,Pilbara,115.75358724879077,-22.699256884933504
M  0800496 ,Pilbara,115.09843976945415,-21.771910719387648
M  0800497 ,Pilbara,114.95785324598052,-22.892058564479512
M  0800499 ,Pilbara,116.14625573306625,-21.787130361411588
M  0800500 ,Pilbara,116.13875883586229,-21.647726082525566
M  0800501 ,Pilbara,116.05816735026086,-21.722201078179065
M  0800502 ,Pilbara,116.58171745259196,-22.790731293906294
M  0800505 ,Pilbara,116.16733150592783,-21.80864903237857
M  0800510 ,Gascoyne,114.1229615760784,-21.872537237728896
M  0800512 ,Pilbara,116.27677141149994,-22.082845942498764
M  0800513 ,Pilbara,115.7041031738199,-22.926490699575275
M  0800515 ,Pilbara,116.22255135253388,-22.56132575887107
M  0800519 ,Pilbara,115.97652245641102,-21.80618215993324
M  0800522 ,Pilbara,116.46468676314373,-23.101037233378985
M  0800523 ,Pilbara,116.46039293755328,-23.099695321514567
M  0800525 ,Pilbara,115.84489798701827,-21.28366157399435
M  0900101 ,Gascoyne,116.17819272317246,-24.56207553802181
M  0800526 ,Pilbara,115.91582221562217,-21.212840933783106
M  0800527 ,Pilbara,115.95740119309696,-21.17707400058284
P  7704181 ,Goldfields-Esperance,119.47640494837258,-29.75212539191154
M  0800529 ,Pilbara,116.59414795016676,-22.788936652813387
M  0800530 ,Pilbara,115.51263041507767,-22.14066189487233
M  0800533 ,Pilbara,116.01765059052876,-21.757948363810375
M  0800538 ,Pilbara,116.11008286795828,-21.299683516486464
M  0800539 ,Pilbara,115.9574179702506,-21.129685828479488
M  0800540 ,Pilbara,115.66293833436565,-22.836589445524925
M  0800541 ,Pilbara,115.71160550330875,-23.446749270144288
M  0800543 ,Pilbara,115.87374463656992,-23.536682000012302
M  0800544 ,Pilbara,115.75857793776224,-23.381571235164667
M  0800546 ,Pilbara,115.52233085484254,-21.94293086897615
M  0800547 ,Pilbara,115.76697551015667,-22.695214351507197
M  0800548 ,Pilbara,116.97164240548666,-23.280303236690774
M  0800549 ,Pilbara,115.68551277230475,-22.778389397189805
M  0800550 ,Pilbara,115.84256526554603,-21.69873937170716
P  7704255 ,Wheatbelt,119.87151217776753,-31.770131103707996
M  0800006 ,Gascoyne,114.08460602714304,-21.982968428867004
M  0800062 ,Gascoyne,114.1140177177478,-21.976374293600443
M  0800065 ,Pilbara,115.51006734711024,-22.569051094781216
M  0800066 ,Pilbara,116.5649110869577,-23.228794559356107
M  0800069 ,Pilbara,115.5317366459108,-21.94787820788845
M  0800007 ,Pilbara,116.36361690181364,-22.78978385972111
M  0800071 ,Pilbara,116.59907225549863,-23.2319970740804
M  0800008 ,Gascoyne,113.88955955778064,-23.511036039664123
M  0800086 ,Pilbara,115.18744041489576,-22.424296870478102
M  0800087 ,Pilbara,115.19623883451841,-22.413777013073926
M  0800088 ,Pilbara,115.16202766435036,-22.406716652520984
M  0800098 ,Pilbara,116.95515575904969,-23.069561517856897
M  0800099 ,Pilbara,116.24580426125088,-22.576419614238148
M  0900001 ,Gascoyne,114.01759102062593,-23.810877857709965
M  0900102 ,Gascoyne,114.12758301999762,-26.645774819642146
M  0900103 ,Gascoyne,114.12891385780044,-26.669145472708777
M  0900104 ,Gascoyne,114.12891083001487,-26.692745918464762
M  0900105 ,Gascoyne,114.13205477145415,-26.714701344180167
M  0900106 ,Gascoyne,114.13205628112793,-26.735004351943164
M  0900108 ,Gascoyne,115.17373972724377,-25.041000935142506
M  0900109 ,Gascoyne,114.95590317695238,-24.88943273674597
M  0900011 ,Gascoyne,113.7803365577647,-24.82115799987614
M  0900111 ,Gascoyne,114.12986133538884,-26.75640752859205
M  0900112 ,Gascoyne,114.12592191228758,-26.78120521942226
M  0900113 ,Gascoyne,115.15087753119403,-25.042523849327594
M  0900116 ,Gascoyne,115.17298716247593,-25.043175713026347
M  0900126 ,Gascoyne,116.04359183322386,-24.459880491162373
M  0900130 ,Gascoyne,114.04941238802436,-24.74076408802941
M  0900131 ,Gascoyne,116.47024249724606,-24.20956048088688
M  0900132 ,Gascoyne,116.47540976064542,-24.217103061319154
M  0900135 ,Gascoyne,114.18214582647792,-24.762696739158226
M  0900140 ,Gascoyne,113.71641349288824,-24.936790446786983
M  0900141 ,Gascoyne,116.47894626589245,-24.21300697565086
M  0900142 ,Gascoyne,114.93265199857437,-25.110733639816214
M  0900144 ,Gascoyne,113.71563709138871,-24.932068156170207
M  0900146 ,Gascoyne,115.68409304583521,-23.818501603777126
M  0900147 ,Gascoyne,115.68143202188696,-23.81515377592548
M  0900148 ,Gascoyne,116.1057147877148,-25.392886423786422
M  0900151 ,Gascoyne,113.80488150920948,-26.18772575172786
M  0900152 ,Gascoyne,114.02671032667259,-24.748863602130612
M  0900157 ,Gascoyne,116.29310737401876,-23.908746605148252
M  0900158 ,Gascoyne,116.30452886367411,-23.951497341029164
M  0900159 ,Gascoyne,116.22305814844638,-23.86381033997391
M  0900160 ,Gascoyne,116.17575440515606,-23.845860455063068
M  0900161 ,Gascoyne,116.29302643863483,-23.890367742354947
M  0900162 ,Gascoyne,116.28790786258222,-23.89525793070468
M  0900163 ,Gascoyne,116.20537426730712,-23.90356820458756
M  0900164 ,Gascoyne,116.20067989985168,-23.90989488078014
M  0900165 ,Gascoyne,116.17057693894772,-23.891620938130643
M  0900166 ,Mid West,116.30518634961157,-26.124247288094146
M  0900168 ,Mid West,115.95542574713669,-26.540971352381156
M  0900170 ,Gascoyne,113.71946767452253,-24.83559991364652
M  0900171 ,Gascoyne,113.71576514895075,-24.930935011346474
M  0900173 ,Gascoyne,113.56206078451865,-24.635078912839973
M  0900174 ,Gascoyne,115.70026358733408,-23.802807119878754
M  0900175 ,Gascoyne,115.74680278268332,-23.869017221436092
M  0900176 ,Gascoyne,116.30841780388356,-23.927115811262407
M  0900177 ,Gascoyne,116.25465116326112,-23.963771660194656
M  0900178 ,Gascoyne,116.26677163524018,-23.94173863945295
M  0900179 ,Gascoyne,116.31750696451985,-23.928857313445615
M  0900018 ,Gascoyne,114.9570858020055,-24.892052543703514
M  0900180 ,Gascoyne,113.63065162798651,-24.868908024150702
M  0900181 ,Gascoyne,116.03167453279289,-25.430875892529937
M  0900182 ,Gascoyne,115.75458880969889,-24.64372755984841
M  0900183 ,Gascoyne,113.72042144515918,-24.937340632429727
M  0900185 ,Gascoyne,116.25264649812364,-24.518307979163062
M  0900020 ,Gascoyne,113.73216527275038,-24.848988420856447
M  0900027 ,Gascoyne,113.71897469071143,-24.832658682069802
M  0900031 ,Gascoyne,113.73553361233655,-24.84708842914769
M  0900048 ,Gascoyne,113.71994116697905,-24.85388731426942
M  0900051 ,Gascoyne,115.91377486503585,-25.04875109314683
M  0900058 ,Gascoyne,116.38611708571888,-24.71113346294365
M  0900063 ,Gascoyne,116.37151839828998,-24.120880471802444
M  0900068 ,Gascoyne,113.85086549681242,-26.114505731988665
M  0900069 ,Gascoyne,113.88022891758128,-24.801754380611033
M  0900072 ,Gascoyne,116.58752120463583,-24.509904622859366
M  0900077 ,Gascoyne,113.50272529798073,-24.27605376819128
M  0900079 ,Gascoyne,116.46244511817146,-24.203720791441402
M  0900086 ,Gascoyne,114.95438387753092,-24.893720200137132
M  0900089 ,Gascoyne,113.73796854396093,-24.767342603475
M  0900090 ,Gascoyne,113.73331414909592,-24.775560809096735
M  0900091 ,Gascoyne,115.73939233052954,-23.85617326007995
M  0900096 ,Gascoyne,113.91125378314575,-24.791995553395203
M  1200012 ,South West,116.28469354695505,-33.42495951832574
M  1200027 ,South West,116.27981515304867,-33.42036597505531
M  1200031 ,South West,116.34997793953761,-33.42454316721162
M  1200032 ,South West,116.35007657605291,-33.46436857293991
M  1200033 ,South West,116.21361546084864,-33.338014794535674
M  1200034 ,South West,116.19228585243906,-33.33651410684715
M  1200035 ,South West,116.1918706205269,-33.34325108115787
M  1200036 ,South West,116.19818041307946,-33.35043316123314
M  1200037 ,South West,116.19422822010695,-33.356413965899335
M  1200038 ,South West,116.18507240596126,-33.36012935977602
M  1200039 ,South West,116.32684354135799,-33.39637852048875
M  1200044 ,South West,116.33361768790091,-33.391985878709605
M  1200046 ,South West,116.18093365226828,-33.43529510997334
M  1200006 ,South West,116.28256134971798,-33.42187396896847
M  1200067 ,South West,116.34859882751597,-33.46545690270105
M  1200070 ,South West,116.19411272119616,-33.357015312594264
M  1200071 ,South West,116.23568884090186,-33.34015254949373
M  1500100 ,Goldfields-Esperance,121.49632159287637,-31.449664212391713
M  1501000 ,Goldfields-Esperance,121.46839466401912,-31.082630572813635
M  1500101 ,Goldfields-Esperance,121.53075559997832,-31.448797038049374
M  1500102 ,Goldfields-Esperance,121.52504221754377,-31.472709224146044
M  1500103 ,Goldfields-Esperance,121.5524421476441,-31.480553987945594
M  1501035 ,Goldfields-Esperance,120.92222992241976,-30.949933947112264
M  1500105 ,Goldfields-Esperance,121.55498323071274,-31.484726999173038
M  1501065 ,Goldfields-Esperance,121.55681638880759,-31.215752325868227
M  1501083 ,Goldfields-Esperance,120.90844367488425,-30.924618494347662
M  1500011 ,Goldfields-Esperance,121.10757204362581,-31.068006943698435
M  1501101 ,Goldfields-Esperance,121.48649142674023,-31.37340513569639
M  1501114 ,Goldfields-Esperance,121.16583681472548,-30.99421562589028
M  1501127 ,Goldfields-Esperance,121.15555316714119,-30.99128439478829
M  1501132 ,Goldfields-Esperance,121.88333611654917,-31.662700587630834
M  1501133 ,Goldfields-Esperance,121.89681863712329,-31.680651144671256
M  1501134 ,Goldfields-Esperance,121.92143713287757,-31.683563223878963
M  1501135 ,Goldfields-Esperance,121.9499112463317,-31.67721583164775
M  1501153 ,Goldfields-Esperance,121.00827929028118,-31.06499058751942
M  1501175 ,Goldfields-Esperance,121.93371234614413,-31.554632461555027
M  1501188 ,Goldfields-Esperance,121.37079911330203,-30.922994485726072
M  1500119 ,Goldfields-Esperance,121.15610745082469,-30.93399809232502
M  1500120 ,Goldfields-Esperance,121.19690231028393,-30.913298674106414
M  1501204 ,Goldfields-Esperance,121.17890940542243,-30.96016935822528
M  1501221 ,Goldfields-Esperance,121.54176949161638,-31.18207538031667
M  1501222 ,Goldfields-Esperance,121.57022469334781,-31.23652863099132
M  1501223 ,Goldfields-Esperance,121.55015338276068,-31.24534055177776
M  1501224 ,Goldfields-Esperance,121.54382206072711,-31.260614608177015
M  1501226 ,Goldfields-Esperance,121.64629920787007,-31.26664587355987
M  1501227 ,Goldfields-Esperance,121.66456447819678,-31.301474931119763
M  1501233 ,Goldfields-Esperance,121.38549702648167,-30.89131145862135
P  7704256 ,Wheatbelt,119.8713046179992,-31.788674690569767
M  1501234 ,Goldfields-Esperance,121.35142450911364,-30.863970778247392
M  1500125 ,Goldfields-Esperance,121.01815888258629,-30.811549434705718
M  1501255 ,Goldfields-Esperance,121.11473669322031,-31.054442716814886
M  1501260 ,Goldfields-Esperance,120.93417888509167,-31.055835398214054
M  1501262 ,Goldfields-Esperance,121.19668427362188,-30.969171380405218
M  1501263 ,Goldfields-Esperance,121.48806792505185,-31.354915317859284
M  1501264 ,Goldfields-Esperance,121.50085705725795,-31.371879097877965
M  1501271 ,Goldfields-Esperance,121.49319270874923,-31.475096595035982
M  1501272 ,Goldfields-Esperance,121.21377181728947,-30.909754961763063
M  1501273 ,Goldfields-Esperance,121.1376792457032,-31.023652301044105
M  1500128 ,Goldfields-Esperance,121.19358581423472,-31.004908188460508
M  1501287 ,Goldfields-Esperance,121.26177972287682,-30.7797962869489
M  1500129 ,Goldfields-Esperance,121.67249276423553,-31.499787066165574
M  1501473 ,Goldfields-Esperance,120.92856079693885,-30.93271223936164
P  7704257 ,Wheatbelt,119.85831431916792,-31.76478487187038
M  1501291 ,Goldfields-Esperance,121.32518963223768,-30.789441015712743
M  1501293 ,Goldfields-Esperance,121.18360077758021,-30.97820000684748
M  1501294 ,Goldfields-Esperance,121.18179041063681,-30.984381882224277
M  1501305 ,Goldfields-Esperance,122.15175109499606,-31.48105877926052
M  1501308 ,Goldfields-Esperance,122.15990432421547,-31.48016602215186
M  1501323 ,Goldfields-Esperance,121.4518930298248,-31.27230424293159
M  1500133 ,Goldfields-Esperance,121.19999020636642,-30.996344250614
M  1501338 ,Goldfields-Esperance,121.50417319015234,-31.29115653901422
M  1501339 ,Goldfields-Esperance,121.03981402429099,-30.8023129944397
M  1501341 ,Goldfields-Esperance,121.20370727046455,-30.909688617779643
M  1501346 ,Goldfields-Esperance,121.29875968059969,-30.786588705169727
M  1501347 ,Goldfields-Esperance,121.30531803222115,-30.806422917006252
M  1501349 ,Goldfields-Esperance,120.83974405979981,-30.990305793985804
M  1501351 ,Goldfields-Esperance,121.19607055580742,-30.75920836530426
M  1501352 ,Goldfields-Esperance,121.12112210719015,-31.047296875596963
M  1501357 ,Goldfields-Esperance,121.20286495037577,-30.906796084737046
M  1501358 ,Goldfields-Esperance,121.20093145084329,-30.908045794888206
M  1501359 ,Goldfields-Esperance,121.2010036657585,-30.911087313434308
M  1501361 ,Goldfields-Esperance,121.22427980383014,-30.913956541066128
M  1501362 ,Goldfields-Esperance,121.07729972869447,-31.112993744444772
M  1501369 ,Goldfields-Esperance,121.14068723787825,-31.021263727312412
M  1501370 ,Goldfields-Esperance,121.13502746551715,-31.026081097941564
M  1501372 ,Goldfields-Esperance,121.124758177274,-30.889474775752827
M  1501378 ,Goldfields-Esperance,121.22840650190481,-30.87239674170316
M  1501379 ,Goldfields-Esperance,121.56134776530288,-31.218266470483975
M  1501380 ,Goldfields-Esperance,121.48255817237997,-31.461384668122626
M  1501382 ,Goldfields-Esperance,121.43063488598993,-31.36037756788898
M  1501383 ,Goldfields-Esperance,121.78425296080488,-31.802959008945827
M  1501384 ,Goldfields-Esperance,121.12019158319934,-30.88142034199607
M  1501385 ,Goldfields-Esperance,121.42833502649624,-31.35218666989906
M  1501388 ,Goldfields-Esperance,121.38968212355613,-30.91092878482046
M  1501394 ,Goldfields-Esperance,121.35423347130177,-30.845925195161623
M  1501407 ,Goldfields-Esperance,121.2903497248395,-30.767094863345637
M  1501408 ,Goldfields-Esperance,121.2548127559754,-30.760296579367953
M  1501409 ,Goldfields-Esperance,121.33880177827395,-30.792578355067107
M  1501412 ,Goldfields-Esperance,121.12613373176006,-30.887692498344016
M  1501413 ,Goldfields-Esperance,121.20494723904928,-30.752862163398092
M  1501414 ,Goldfields-Esperance,120.90652937695326,-31.003243586576385
M  1501422 ,Goldfields-Esperance,120.98495221333184,-31.05256026576011
M  1501423 ,Goldfields-Esperance,121.56672457539953,-31.528213543811162
M  1501431 ,Goldfields-Esperance,121.57088228109924,-31.5328170377321
M  1501432 ,Goldfields-Esperance,121.20140446624197,-30.927425887660323
M  1501433 ,Goldfields-Esperance,121.19098228995861,-30.959566369930183
M  1501434 ,Goldfields-Esperance,121.17349582538432,-30.925063049801416
M  1501436 ,Goldfields-Esperance,121.19978997310719,-30.899374415241425
M  1501438 ,Goldfields-Esperance,121.56743567784437,-31.231093005427915
M  1501444 ,Goldfields-Esperance,121.1675984014588,-30.895096821144563
M  1501448 ,Goldfields-Esperance,121.47675835559579,-31.3020164909395
M  1501449 ,Goldfields-Esperance,121.46180631900489,-31.42176903819195
M  1501454 ,Goldfields-Esperance,120.92255046466327,-30.963394594682836
M  1501455 ,Goldfields-Esperance,120.99840285027187,-30.816253448787325
M  1501456 ,Goldfields-Esperance,121.19300618586584,-30.91780763407337
M  1501457 ,Goldfields-Esperance,121.62970702228716,-31.700536217969102
M  1501458 ,Goldfields-Esperance,121.61933536235158,-31.732279136291794
M  1501459 ,Goldfields-Esperance,121.63353694152138,-31.757476101702316
M  1500146 ,Goldfields-Esperance,121.68320572287249,-31.494195782874996
M  1501461 ,Goldfields-Esperance,121.1799322821918,-30.996640390380954
M  1501463 ,Goldfields-Esperance,121.14587874714388,-30.99371598069287
M  1501466 ,Goldfields-Esperance,120.9893533468679,-30.80723044341177
M  1500147 ,Goldfields-Esperance,121.19093343416733,-31.00938541784477
M  1501470 ,Goldfields-Esperance,122.3445317637884,-31.37827543146334
M  1501474 ,Goldfields-Esperance,121.47434348712528,-31.36668963855219
M  1501475 ,Goldfields-Esperance,121.50048464191386,-31.43796869600275
M  1501476 ,Goldfields-Esperance,121.5830261214402,-31.734769879312573
M  1501478 ,Goldfields-Esperance,121.97945632858723,-31.571034066944627
M  1500148 ,Goldfields-Esperance,121.18387684274728,-31.012537671116363
M  1501481 ,Goldfields-Esperance,121.57432569683891,-31.513186434714477
M  1501488 ,Goldfields-Esperance,121.60973793886164,-31.18484104245147
M  1501489 ,Goldfields-Esperance,121.60974382461029,-31.192049676264183
M  1501490 ,Goldfields-Esperance,121.62556474987908,-31.184831491192423
M  1501491 ,Goldfields-Esperance,121.62557066582043,-31.192041791923536
M  1501492 ,Goldfields-Esperance,121.62557792099933,-31.19929846614414
M  1501493 ,Goldfields-Esperance,121.62558506912133,-31.206555539220933
M  1501494 ,Goldfields-Esperance,121.62559221279841,-31.213811889726426
M  1501495 ,Goldfields-Esperance,121.62559815939974,-31.2210669516263
M  1501496 ,Goldfields-Esperance,121.6256049832427,-31.228323597394155
M  1501497 ,Goldfields-Esperance,121.64139825103986,-31.192032685874437
M  1501498 ,Goldfields-Esperance,121.64140643490974,-31.19928935519876
M  1501499 ,Goldfields-Esperance,121.64141296592337,-31.206545765659
M  1500150 ,Goldfields-Esperance,121.17670487954364,-30.92530137876884
M  1501500 ,Goldfields-Esperance,121.6414214123945,-31.2138023684804
M  1501501 ,Goldfields-Esperance,121.6414284028163,-31.221058787674153
M  1501502 ,Goldfields-Esperance,121.6414350053448,-31.228311939565067
M  1501503 ,Goldfields-Esperance,121.64144512701208,-31.235566929735192
M  1501504 ,Goldfields-Esperance,121.64144818405882,-31.242824564398212
M  1501505 ,Goldfields-Esperance,121.65724076821155,-31.20653485311899
M  1501506 ,Goldfields-Esperance,121.65724882893153,-31.213790986304623
M  1501507 ,Goldfields-Esperance,121.65725739726727,-31.221047261795086
M  1501508 ,Goldfields-Esperance,121.65726766967782,-31.228301405666166
M  1501509 ,Goldfields-Esperance,121.6572720590561,-31.23555792388955
M  1501510 ,Goldfields-Esperance,121.65728344868421,-31.24281410709479
M  1501511 ,Goldfields-Esperance,121.6730700190853,-31.206522514467448
M  1501512 ,Goldfields-Esperance,121.67309316546883,-31.22828951870483
M  1501513 ,Goldfields-Esperance,121.67309083567898,-31.23554583037103
M  1501514 ,Goldfields-Esperance,121.67308784925132,-31.24280069866068
M  1501515 ,Goldfields-Esperance,121.68890119186128,-31.206508697625996
M  1501516 ,Goldfields-Esperance,121.68892409881407,-31.228274227510354
M  1501517 ,Goldfields-Esperance,121.68891178164465,-31.23553076649532
M  1501518 ,Goldfields-Esperance,121.68889827784902,-31.24278666045582
M  1501519 ,Goldfields-Esperance,121.70469808813392,-31.184732314587755
M  1501520 ,Goldfields-Esperance,121.70470728814003,-31.19197588171948
M  1501521 ,Goldfields-Esperance,121.70472115310422,-31.19923406557983
M  1501522 ,Goldfields-Esperance,121.70473308736483,-31.20649388139514
M  1501523 ,Goldfields-Esperance,121.70474635173599,-31.21374873388604
M  1501524 ,Goldfields-Esperance,121.70475899375991,-31.221002382925803
M  1501525 ,Goldfields-Esperance,121.70475843848706,-31.228255765607226
M  1501526 ,Goldfields-Esperance,121.70474553354136,-31.235512470594724
M  1501527 ,Goldfields-Esperance,121.70473180546188,-31.2427698874963
M  1501528 ,Goldfields-Esperance,121.67307941620324,-31.21377823328779
M  1501529 ,Goldfields-Esperance,121.67308984499115,-31.221033925060212
M  1501530 ,Goldfields-Esperance,121.68891299399772,-31.21376409561759
M  1501531 ,Goldfields-Esperance,121.68892446067389,-31.221018747052963
M  1501532 ,Goldfields-Esperance,121.62561243866723,-31.235578832210948
M  1501533 ,Goldfields-Esperance,121.5992247071668,-31.188956849967376
M  1501534 ,Goldfields-Esperance,121.6097507989656,-31.199305958259394
M  1501535 ,Goldfields-Esperance,121.61014348963772,-31.206473004020918
M  1501536 ,Goldfields-Esperance,121.61134925039356,-31.21369961266644
M  1501537 ,Goldfields-Esperance,121.61257944658932,-31.220926025117283
M  1501538 ,Goldfields-Esperance,121.61464263206169,-31.23303680291365
M  1501539 ,Goldfields-Esperance,121.62561976994468,-31.242835695072948
M  1500154 ,Goldfields-Esperance,121.20049558339893,-30.9326189163669
M  1501540 ,Goldfields-Esperance,121.75096249333568,-31.320617789881602
M  1501541 ,Goldfields-Esperance,121.76681175602538,-31.32067796231791
M  1501542 ,Goldfields-Esperance,121.78265325814633,-31.3279723518458
M  1501543 ,Goldfields-Esperance,121.78270558645919,-31.33524071849456
M  1501544 ,Goldfields-Esperance,121.79852206057132,-31.335266930505355
